datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,month,weekday,day,year,part_of_day
2011-01-10 21:00:00,1,0,1,1,5.74,6.82,59,12.998,1.0,37.0,38,21,1,0,10,2011,night
2011-01-10 22:00:00,1,0,1,1,5.74,7.575,59,11.0014,2.0,22.0,24,22,1,0,10,2011,night
2011-01-10 23:00:00,1,0,1,1,5.74,7.575,59,11.0014,0.0,18.0,18,23,1,0,10,2011,night
2011-01-11 00:00:00,1,0,1,1,5.74,8.335,59,7.0015,2.0,10.0,12,0,1,1,11,2011,morning
2011-01-11 01:00:00,1,0,1,1,5.74,7.575,59,11.0014,0.0,3.0,3,1,1,1,11,2011,morning
2011-01-11 02:00:00,1,0,1,2,6.56,7.575,55,12.998,0.0,3.0,3,2,1,1,11,2011,morning
2011-01-11 05:00:00,1,0,1,2,6.56,9.09,55,8.9981,0.0,6.0,6,5,1,1,11,2011,morning
2011-01-11 06:00:00,1,0,1,2,6.56,9.09,55,8.9981,0.0,27.0,27,6,1,1,11,2011,morning
2011-01-11 07:00:00,1,0,1,2,6.56,11.365,55,0.0,2.0,97.0,99,7,1,1,11,2011,morning
2011-01-11 08:00:00,1,0,1,2,7.38,10.605,51,6.0032,3.0,214.0,217,8,1,1,11,2011,morning
2011-01-11 09:00:00,1,0,1,2,7.38,9.85,51,11.0014,3.0,127.0,130,9,1,1,11,2011,morning
2011-01-11 10:00:00,1,0,1,2,8.2,10.605,51,11.0014,3.0,51.0,54,10,1,1,11,2011,morning
2011-01-11 11:00:00,1,0,1,2,8.2,10.605,47,8.9981,4.0,31.0,35,11,1,1,11,2011,morning
2011-01-11 12:00:00,1,0,1,2,8.2,11.365,51,7.0015,2.0,55.0,57,12,1,1,11,2011,morning
2011-01-11 13:00:00,1,0,1,2,8.2,11.365,59,6.0032,6.0,46.0,52,13,1,1,11,2011,afternoon
2011-01-11 14:00:00,1,0,1,2,8.2,11.365,59,6.0032,3.0,60.0,63,14,1,1,11,2011,afternoon
2011-01-11 15:00:00,1,0,1,2,6.56,9.85,80,6.0032,2.0,45.0,47,15,1,1,11,2011,afternoon
2011-01-11 16:00:00,1,0,1,2,6.56,7.575,86,15.0013,4.0,72.0,76,16,1,1,11,2011,afternoon
2011-01-11 17:00:00,1,0,1,2,6.56,7.575,86,15.0013,6.0,130.0,136,17,1,1,11,2011,afternoon
2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1.0,94.0,95,18,1,1,11,2011,evening
2011-01-11 19:00:00,1,0,1,3,6.56,11.365,93,0.0,0.0,51.0,51,19,1,1,11,2011,evening
2011-01-11 20:00:00,1,0,1,3,6.56,7.575,93,12.998,0.0,32.0,32,20,1,1,11,2011,evening
2011-01-11 21:00:00,1,0,1,3,6.56,9.85,86,6.0032,0.0,20.0,20,21,1,1,11,2011,night
2011-01-11 22:00:00,1,0,1,3,6.56,9.09,93,7.0015,1.0,28.0,29,22,1,1,11,2011,night
2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1.0,18.0,19,23,1,1,11,2011,night
2011-01-12 00:00:00,1,0,1,2,6.56,9.85,86,6.0032,0.0,7.0,7,0,1,2,12,2011,morning
2011-01-12 01:00:00,1,0,1,2,6.56,9.09,86,7.0015,0.0,6.0,6,1,1,2,12,2011,morning
2011-01-12 02:00:00,1,0,1,1,5.74,7.575,86,8.9981,0.0,1.0,1,2,1,2,12,2011,morning
2011-01-12 05:00:00,1,0,1,1,5.74,7.575,86,11.0014,0.0,5.0,5,5,1,2,12,2011,morning
2011-01-12 06:00:00,1,0,1,1,4.92,7.575,93,8.9981,0.0,16.0,16,6,1,2,12,2011,morning
2011-01-12 07:00:00,1,0,1,1,5.74,7.575,69,8.9981,0.0,54.0,54,7,1,2,12,2011,morning
2011-01-12 08:00:00,1,0,1,1,6.56,8.335,59,11.0014,3.0,125.0,128,8,1,2,12,2011,morning
2011-01-12 09:00:00,1,0,1,1,6.56,6.82,59,22.0028,3.0,78.0,81,9,1,2,12,2011,morning
2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0.0,39.0,39,10,1,2,12,2011,morning
2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3.0,32.0,35,11,1,2,12,2011,morning
2011-01-12 12:00:00,1,0,1,1,8.2,7.575,47,39.0007,3.0,52.0,55,12,1,2,12,2011,morning
2011-01-12 13:00:00,1,0,1,1,9.02,9.85,44,23.9994,0.0,49.0,49,13,1,2,12,2011,afternoon
2011-01-12 14:00:00,1,0,1,1,8.2,9.09,47,22.0028,0.0,44.0,44,14,1,2,12,2011,afternoon
2011-01-12 15:00:00,1,0,1,1,8.2,8.335,47,27.9993,1.0,48.0,49,15,1,2,12,2011,afternoon
2011-01-12 16:00:00,1,0,1,1,9.02,9.85,44,22.0028,5.0,63.0,68,16,1,2,12,2011,afternoon
2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0.0,139.0,139,17,1,2,12,2011,afternoon
2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2.0,135.0,137,18,1,2,12,2011,evening
2011-01-12 19:00:00,1,0,1,1,7.38,7.575,47,27.9993,1.0,82.0,83,19,1,2,12,2011,evening
2011-01-12 20:00:00,1,0,1,1,6.56,6.82,50,22.0028,2.0,54.0,56,20,1,2,12,2011,evening
2011-01-12 21:00:00,1,0,1,1,6.56,6.82,55,22.0028,0.0,57.0,57,21,1,2,12,2011,night
2011-01-12 22:00:00,1,0,1,1,6.56,6.06,55,30.0026,1.0,32.0,33,22,1,2,12,2011,night
2011-01-12 23:00:00,1,0,1,1,5.74,5.305,59,27.9993,1.0,19.0,20,23,1,2,12,2011,night
2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1.0,6.0,7,0,1,3,13,2011,morning
2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0.0,2.0,2,1,1,3,13,2011,morning
2011-01-13 02:00:00,1,0,1,1,5.74,6.06,50,23.9994,0.0,2.0,2,2,1,3,13,2011,morning
2011-01-13 03:00:00,1,0,1,1,5.74,6.06,50,22.0028,0.0,3.0,3,3,1,3,13,2011,morning
2011-01-13 04:00:00,1,0,1,1,5.74,6.06,50,16.9979,0.0,4.0,4,4,1,3,13,2011,morning
2011-01-13 05:00:00,1,0,1,1,5.74,6.06,50,19.9995,0.0,3.0,3,5,1,3,13,2011,morning
2011-01-13 06:00:00,1,0,1,1,4.92,7.575,54,8.9981,0.0,28.0,28,6,1,3,13,2011,morning
2011-01-13 07:00:00,1,0,1,1,4.92,7.575,54,8.9981,0.0,72.0,72,7,1,3,13,2011,morning
2011-01-13 08:00:00,1,0,1,1,5.74,6.82,50,12.998,5.0,197.0,202,8,1,3,13,2011,morning
2011-01-13 09:00:00,1,0,1,1,5.74,6.06,50,22.0028,2.0,137.0,139,9,1,3,13,2011,morning
2011-01-13 10:00:00,1,0,1,2,6.56,6.82,50,23.9994,2.0,36.0,38,10,1,3,13,2011,morning
2011-01-13 11:00:00,1,0,1,2,8.2,8.335,44,30.0026,4.0,33.0,37,11,1,3,13,2011,morning
2011-01-13 12:00:00,1,0,1,1,8.2,8.335,44,27.9993,3.0,49.0,52,12,1,3,13,2011,morning
2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41,30.0026,2.0,81.0,83,13,1,3,13,2011,afternoon
2011-01-13 14:00:00,1,0,1,1,9.02,9.85,41,26.0027,3.0,39.0,42,14,1,3,13,2011,afternoon
2011-01-13 15:00:00,1,0,1,1,9.84,10.605,38,19.9995,5.0,55.0,60,15,1,3,13,2011,afternoon
2011-01-13 16:00:00,1,0,1,1,9.84,10.605,38,23.9994,2.0,76.0,78,16,1,3,13,2011,afternoon
2011-01-13 17:00:00,1,0,1,1,8.2,9.09,40,19.0012,4.0,158.0,162,17,1,3,13,2011,afternoon
2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3.0,141.0,144,18,1,3,13,2011,evening
2011-01-13 19:00:00,1,0,1,1,6.56,7.575,47,16.9979,1.0,98.0,99,19,1,3,13,2011,evening
2011-01-13 20:00:00,1,0,1,1,6.56,7.575,47,15.0013,0.0,64.0,64,20,1,3,13,2011,evening
2011-01-13 21:00:00,1,0,1,1,5.74,6.06,46,19.9995,0.0,40.0,40,21,1,3,13,2011,night
2011-01-13 22:00:00,1,0,1,1,5.74,6.06,46,22.0028,0.0,30.0,30,22,1,3,13,2011,night
2011-01-13 23:00:00,1,0,1,1,4.92,6.82,50,12.998,1.0,14.0,15,23,1,3,13,2011,night
2011-01-14 00:00:00,1,0,1,1,4.92,6.82,50,12.998,0.0,14.0,14,0,1,4,14,2011,morning
2011-01-14 01:00:00,1,0,1,1,4.1,6.06,54,11.0014,0.0,5.0,5,1,1,4,14,2011,morning
2011-01-14 02:00:00,1,0,1,1,4.1,6.06,54,8.9981,0.0,1.0,1,2,1,4,14,2011,morning
2011-01-14 03:00:00,1,0,1,1,4.1,6.82,54,7.0015,0.0,1.0,1,3,1,4,14,2011,morning
2011-01-14 05:00:00,1,0,1,1,4.1,6.82,54,6.0032,0.0,8.0,8,5,1,4,14,2011,morning
2011-01-14 06:00:00,1,0,1,1,4.1,9.09,54,0.0,0.0,17.0,17,6,1,4,14,2011,morning
2011-01-14 07:00:00,1,0,1,1,4.1,6.06,74,11.0014,0.0,70.0,70,7,1,4,14,2011,morning
2011-01-14 08:00:00,1,0,1,1,4.92,8.335,68,0.0,2.0,156.0,158,8,1,4,14,2011,morning
2011-01-14 09:00:00,1,0,1,1,5.74,7.575,69,8.9981,0.0,117.0,117,9,1,4,14,2011,morning
2011-01-14 10:00:00,1,0,1,1,7.38,9.09,55,12.998,4.0,40.0,44,10,1,4,14,2011,morning
2011-01-14 11:00:00,1,0,1,1,7.38,8.335,51,19.0012,6.0,47.0,53,11,1,4,14,2011,morning
2011-01-14 12:00:00,1,0,1,1,8.2,9.85,44,16.9979,2.0,59.0,61,12,1,4,14,2011,morning
2011-01-14 13:00:00,1,0,1,1,9.02,9.85,37,26.0027,4.0,73.0,77,13,1,4,14,2011,afternoon
2011-01-14 14:00:00,1,0,1,1,9.02,10.605,41,19.0012,5.0,59.0,64,14,1,4,14,2011,afternoon
2011-01-14 15:00:00,1,0,1,1,9.84,12.12,38,11.0014,9.0,59.0,68,15,1,4,14,2011,afternoon
2011-01-14 16:00:00,1,0,1,1,9.02,12.12,41,7.0015,3.0,87.0,90,16,1,4,14,2011,afternoon
2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4.0,155.0,159,17,1,4,14,2011,afternoon
2011-01-14 18:00:00,1,0,1,1,8.2,12.88,47,0.0,5.0,134.0,139,18,1,4,14,2011,evening
2011-01-14 19:00:00,1,0,1,1,6.56,9.85,59,6.0032,3.0,89.0,92,19,1,4,14,2011,evening
2011-01-14 20:00:00,1,0,1,1,7.38,12.12,59,0.0,0.0,68.0,68,20,1,4,14,2011,evening
2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,0.0,4.0,48.0,52,21,1,4,14,2011,night
2011-01-14 22:00:00,1,0,1,2,6.56,11.365,69,0.0,2.0,34.0,36,22,1,4,14,2011,night
2011-01-14 23:00:00,1,0,1,2,7.38,12.12,55,0.0,1.0,26.0,27,23,1,4,14,2011,night
2011-01-15 00:00:00,1,0,0,1,7.38,12.12,55,0.0,3.0,25.0,28,0,1,5,15,2011,morning
2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2.0,18.0,20,1,1,5,15,2011,morning
2011-01-15 02:00:00,1,0,0,2,6.56,9.85,59,6.0032,0.0,12.0,12,2,1,5,15,2011,morning
2011-01-15 03:00:00,1,0,0,2,6.56,11.365,59,0.0,1.0,7.0,8,3,1,5,15,2011,morning
2011-01-15 04:00:00,1,0,0,2,6.56,11.365,59,0.0,0.0,5.0,5,4,1,5,15,2011,morning
2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,0.0,0.0,1.0,1,5,1,5,15,2011,morning
2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1.0,2.0,3,6,1,5,15,2011,morning
2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,0.0,1.0,9.0,10,7,1,5,15,2011,morning
2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,1.0,22.0,23,8,1,5,15,2011,morning
2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,2.0,31.0,33,9,1,5,15,2011,morning
2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2.0,57.0,59,10,1,5,15,2011,morning
2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18.0,54.0,72,11,1,5,15,2011,morning
2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15.0,74.0,89,12,1,5,15,2011,morning
2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21.0,80.0,101,13,1,5,15,2011,afternoon
2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26.0,92.0,118,14,1,5,15,2011,afternoon
2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21.0,108.0,129,15,1,5,15,2011,afternoon
2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33.0,95.0,128,16,1,5,15,2011,afternoon
2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29.0,54.0,83,17,1,5,15,2011,afternoon
2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15.0,69.0,84,18,1,5,15,2011,evening
2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14.0,60.0,74,19,1,5,15,2011,evening
2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6.0,35.0,41,20,1,5,15,2011,evening
2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6.0,51.0,57,21,1,5,15,2011,night
2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0.0,26.0,26,22,1,5,15,2011,night
2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5.0,39.0,44,23,1,5,15,2011,night
2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0.0,6.0,33.0,39,0,1,6,16,2011,morning
2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4.0,19.0,23,1,1,6,16,2011,morning
2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3.0,13.0,16,2,1,6,16,2011,morning
2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,0.0,9.0,6.0,15,3,1,6,16,2011,morning
2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0.0,1.0,1,4,1,6,16,2011,morning
2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1.0,1.0,2,5,1,6,16,2011,morning
2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0.0,1.0,1,6,1,6,16,2011,morning
2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0.0,3.0,3,7,1,6,16,2011,morning
2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0.0,18.0,18,8,1,6,16,2011,morning
2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3.0,29.0,32,9,1,6,16,2011,morning
2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8.0,71.0,79,10,1,6,16,2011,morning
2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23.0,70.0,93,11,1,6,16,2011,morning
2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29.0,75.0,104,12,1,6,16,2011,morning
2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23.0,95.0,118,13,1,6,16,2011,afternoon
2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22.0,69.0,91,14,1,6,16,2011,afternoon
2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35.0,78.0,113,15,1,6,16,2011,afternoon
2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22.0,77.0,99,16,1,6,16,2011,afternoon
2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23.0,82.0,105,17,1,6,16,2011,afternoon
2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11.0,56.0,67,18,1,6,16,2011,evening
2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14.0,47.0,61,19,1,6,16,2011,evening
2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7.0,50.0,57,20,1,6,16,2011,evening
2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6.0,22.0,28,21,1,6,16,2011,night
2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2.0,19.0,21,22,1,6,16,2011,night
2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0.0,18.0,18,23,1,6,16,2011,night
2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1.0,16.0,17,0,1,0,17,2011,morning
2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1.0,15.0,16,1,1,0,17,2011,morning
2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0.0,8.0,8,2,1,0,17,2011,morning
2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0.0,2.0,2,3,1,0,17,2011,morning
2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1.0,2.0,3,4,1,0,17,2011,morning
2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0.0,1.0,1,5,1,0,17,2011,morning
2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0.0,5.0,5,6,1,0,17,2011,morning
2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,4.0,9.0,13,7,1,0,17,2011,morning
2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,3.0,30.0,33,8,1,0,17,2011,morning
2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8.0,39.0,47,9,1,0,17,2011,morning
2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7.0,50.0,57,10,1,0,17,2011,morning
2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9.0,55.0,64,11,1,0,17,2011,morning
2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10.0,70.0,80,12,1,0,17,2011,morning
2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,13.0,80.0,93,13,1,0,17,2011,afternoon
2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,12.0,74.0,86,14,1,0,17,2011,afternoon
2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,21.0,72.0,93,15,1,0,17,2011,afternoon
2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,6.0,76.0,82,16,1,0,17,2011,afternoon
2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,4.0,67.0,71,17,1,0,17,2011,afternoon
2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,7.0,85.0,92,18,1,0,17,2011,evening
2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2.0,58.0,60,19,1,0,17,2011,evening
2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,4.0,29.0,33,20,1,0,17,2011,evening
2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3.0,24.0,27,21,1,0,17,2011,night
2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0.0,13.0,13,22,1,0,17,2011,night
2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1.0,3.0,4,23,1,0,17,2011,night
2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0.0,3.0,3,12,1,1,18,2011,morning
2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0.0,22.0,22,13,1,1,18,2011,afternoon
2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,2.0,26.0,28,14,1,1,18,2011,afternoon
2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3.0,32.0,35,15,1,1,18,2011,afternoon
2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0.0,61.0,61,16,1,1,18,2011,afternoon
2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1.0,124.0,125,17,1,1,18,2011,afternoon
2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,1.0,132.0,133,18,1,1,18,2011,evening
2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,1.0,98.0,99,19,1,1,18,2011,evening
2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0.0,0.0,83.0,83,20,1,1,18,2011,evening
2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0.0,41.0,41,21,1,1,18,2011,night
2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0.0,33.0,33,22,1,1,18,2011,night
2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,0.0,1.0,19.0,20,23,1,1,18,2011,night
2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,0.0,0.0,3.0,3,0,1,2,19,2011,morning
2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,1.0,6.0,7,1,1,2,19,2011,morning
2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0.0,3.0,3,2,1,2,19,2011,morning
2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,1.0,1.0,2,4,1,2,19,2011,morning
2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0.0,7.0,7,5,1,2,19,2011,morning
2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0.0,32.0,32,6,1,2,19,2011,morning
2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1.0,89.0,90,7,1,2,19,2011,morning
2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1.0,196.0,197,8,1,2,19,2011,morning
2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,2.0,107.0,109,9,1,2,19,2011,morning
2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,1.0,46.0,47,10,1,2,19,2011,morning
2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,5.0,47.0,52,11,1,2,19,2011,morning
2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,5.0,65.0,70,12,1,2,19,2011,morning
2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,11.0,67.0,78,13,1,2,19,2011,afternoon
2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7.0,68.0,75,14,1,2,19,2011,afternoon
2011-01-19 15:00:00,1,0,1,1,16.4,20.455,54,19.0012,4.0,78.0,82,15,1,2,19,2011,afternoon
2011-01-19 16:00:00,1,0,1,1,15.58,19.695,58,26.0027,10.0,94.0,104,16,1,2,19,2011,afternoon
2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,7.0,190.0,197,17,1,2,19,2011,afternoon
2011-01-19 18:00:00,1,0,1,1,13.94,15.91,61,19.0012,5.0,156.0,161,18,1,2,19,2011,evening
2011-01-19 19:00:00,1,0,1,1,13.12,14.395,57,27.9993,4.0,108.0,112,19,1,2,19,2011,evening
2011-01-19 20:00:00,1,0,1,1,13.12,15.15,49,19.9995,2.0,74.0,76,20,1,2,19,2011,evening
2011-01-19 21:00:00,1,0,1,1,13.12,14.395,49,27.9993,4.0,55.0,59,21,1,2,19,2011,night
2011-01-19 22:00:00,1,0,1,1,12.3,15.15,52,11.0014,6.0,53.0,59,22,1,2,19,2011,night
2011-01-19 23:00:00,1,0,1,1,12.3,13.635,52,31.0009,1.0,27.0,28,23,1,2,19,2011,night
2011-01-20 00:00:00,1,0,1,1,10.66,11.365,56,26.0027,,,33,0,1,3,20,2011,morning
2011-01-20 01:00:00,1,0,1,1,10.66,13.635,56,0.0,,,15,1,1,3,20,2011,morning
2011-01-20 02:00:00,1,0,1,1,10.66,13.635,56,0.0,,,9,2,1,3,20,2011,morning
2011-01-20 03:00:00,1,0,1,1,10.66,12.88,56,11.0014,,,8,3,1,3,20,2011,morning
2011-01-20 04:00:00,1,0,1,1,10.66,12.88,56,11.0014,,,7,4,1,3,20,2011,morning
2011-01-20 05:00:00,1,0,1,1,9.84,11.365,60,15.0013,,,22,5,1,3,20,2011,morning
2011-01-20 06:00:00,1,0,1,1,9.02,10.605,60,15.0013,,,96,6,1,3,20,2011,morning
2011-01-20 07:00:00,1,0,1,1,9.02,10.605,55,15.0013,,,283,7,1,3,20,2011,morning
2011-01-20 08:00:00,1,0,1,1,9.02,10.605,55,19.0012,,,526,8,1,3,20,2011,morning
2011-01-20 09:00:00,1,0,1,2,9.84,11.365,52,15.0013,,,195,9,1,3,20,2011,morning
2011-01-20 10:00:00,1,0,1,1,10.66,11.365,48,19.9995,,,133,10,1,3,20,2011,morning
2011-01-20 11:00:00,1,0,1,2,11.48,13.635,45,11.0014,,,111,11,1,3,20,2011,morning
2011-01-20 12:00:00,1,0,1,2,12.3,16.665,42,0.0,,,125,12,1,3,20,2011,morning
2011-01-20 13:00:00,1,0,1,2,11.48,14.395,45,7.0015,,,117,13,1,3,20,2011,afternoon
2011-01-20 14:00:00,1,0,1,2,12.3,15.15,45,8.9981,,,103,14,1,3,20,2011,afternoon
2011-01-20 15:00:00,1,0,1,2,13.12,15.91,45,12.998,,,122,15,1,3,20,2011,afternoon
2011-01-20 16:00:00,1,0,1,2,12.3,15.15,49,8.9981,,,151,16,1,3,20,2011,afternoon
2011-01-20 17:00:00,1,0,1,2,12.3,15.91,49,7.0015,,,280,17,1,3,20,2011,afternoon
2011-01-20 18:00:00,1,0,1,2,10.66,12.88,56,12.998,,,251,18,1,3,20,2011,evening
2011-01-20 19:00:00,1,0,1,1,10.66,11.365,56,22.0028,,,256,19,1,3,20,2011,evening
2011-01-20 20:00:00,1,0,1,2,10.66,12.12,60,19.0012,,,125,20,1,3,20,2011,evening
2011-01-20 21:00:00,1,0,1,2,9.84,11.365,60,16.9979,,,86,21,1,3,20,2011,night
2011-01-20 22:00:00,1,0,1,2,9.84,10.605,65,19.0012,,,66,22,1,3,20,2011,night
2011-01-20 23:00:00,1,0,1,2,9.84,10.605,65,22.0028,,,42,23,1,3,20,2011,night
2011-01-21 00:00:00,1,0,1,2,9.84,11.365,70,16.9979,,,21,0,1,4,21,2011,morning
2011-01-21 01:00:00,1,0,1,2,9.84,11.365,70,16.9979,,,12,1,1,4,21,2011,morning
2011-01-21 02:00:00,1,0,1,3,9.84,12.12,75,11.0014,,,5,2,1,4,21,2011,morning
2011-01-21 03:00:00,1,0,1,3,9.02,10.605,80,19.9995,,,3,3,1,4,21,2011,morning
2011-01-21 04:00:00,1,0,1,2,9.02,12.88,87,6.0032,,,2,4,1,4,21,2011,morning
2011-01-21 05:00:00,1,0,1,1,9.84,9.85,60,27.9993,,,20,5,1,4,21,2011,morning
2011-01-21 06:00:00,1,0,1,1,9.02,10.605,55,16.9979,,,74,6,1,4,21,2011,morning
2011-01-21 07:00:00,1,0,1,1,8.2,9.09,51,19.0012,,,199,7,1,4,21,2011,morning
2011-01-21 08:00:00,1,0,1,1,8.2,9.09,47,22.0028,,,416,8,1,4,21,2011,morning
2011-01-21 09:00:00,1,0,1,1,8.2,9.09,51,23.9994,,,225,9,1,4,21,2011,morning
