country,year,life expectancy,continent,population,fertility
Australia,2015,82.3,Australia and Oceania,23968973.0,1.88
Austria,1951,65.24,Europe,6930348.0,2.02
Austria,1952,66.78,Europe,6929289.0,2.06
Austria,1953,67.27,Europe,6932427.0,2.09
Austria,1954,67.3,Europe,6939230.0,2.16
Austria,1955,67.58,Europe,6949482.0,2.29
Austria,1956,67.7,Europe,6963298.0,2.49
Austria,1957,67.46,Europe,6981105.0,2.57
Austria,1958,68.46,Europe,7003575.0,2.6
Austria,1959,68.39,Europe,7031513.0,2.69
Austria,1960,68.75,Europe,7065525.0,2.7
Austria,1961,69.72,Europe,7105654.0,2.79
Austria,1962,69.51,Europe,7151077.0,2.8
Austria,1963,69.64,Europe,7199962.0,2.82
Austria,1964,70.13,Europe,7249855.0,2.8
Austria,1965,69.92,Europe,7298794.0,2.7
Austria,1966,70.22,Europe,7345865.0,2.66
Austria,1967,70.1,Europe,7390853.0,2.62
Austria,1968,70.25,Europe,7433328.0,2.59
Austria,1969,70.02,Europe,7473058.0,2.49
Austria,1970,70.07,Europe,7509746.0,2.29
Austria,1971,70.27,Europe,7543451.0,2.2
Austria,1972,70.59,Europe,7573660.0,2.09
Austria,1973,71.16,Europe,7598925.0,1.94
Austria,1974,71.15,Europe,7617432.0,1.91
Austria,1975,71.28,Europe,7628138.0,1.83
Austria,1976,71.77,Europe,7630536.0,1.69
Austria,1977,72.12,Europe,7625724.0,1.63
Austria,1978,72.2,Europe,7616309.0,1.6
Austria,1979,72.51,Europe,7605888.0,1.6
Austria,1980,72.64,Europe,7597269.0,1.65
Austria,1981,72.96,Europe,7591618.0,1.67
Austria,1982,73.12,Europe,7588957.0,1.66
Austria,1983,73.19,Europe,7589573.0,1.56
Austria,1984,73.73,Europe,7593397.0,1.52
Austria,1985,73.95,Europe,7600514.0,1.47
Austria,1986,74.43,Europe,7610435.0,1.45
Austria,1987,74.86,Europe,7623700.0,1.43
Austria,1988,75.34,Europe,7642479.0,1.45
Austria,1989,75.43,Europe,7669601.0,1.45
Austria,1990,75.7,Europe,7706571.0,1.46
Austria,1991,75.8,Europe,7755143.0,1.51
Austria,1992,76.0,Europe,7813393.0,1.51
Austria,1993,76.2,Europe,7874675.0,1.5
Austria,1994,76.5,Europe,7929911.0,1.47
Austria,1995,76.8,Europe,7972833.0,1.42
Austria,1996,77.1,Europe,8000453.0,1.45
Austria,1997,77.6,Europe,8015256.0,1.39
Austria,1998,77.8,Europe,8023166.0,1.37
Austria,1999,78.0,Europe,8032953.0,1.34
Austria,2000,78.2,Europe,8050884.0,1.37
Austria,2001,78.6,Europe,8078877.0,1.33
Austria,2002,78.8,Europe,8114698.0,1.39
Austria,2003,79.0,Europe,8155466.0,1.38
Austria,2004,79.4,Europe,8196624.0,1.42
Austria,2005,79.5,Europe,8234858.0,1.41
Austria,2006,80.0,Europe,8269372.0,1.41
Austria,2007,80.1,Europe,8301290.0,1.38
Austria,2008,80.4,Europe,8331465.0,1.41
Austria,2009,80.3,Europe,8361362.0,1.39
Austria,2010,80.5,Europe,8391986.0,1.44
Austria,2011,80.7,Europe,8423559.0,1.44
Austria,2012,80.9,Europe,8455477.0,1.46
Austria,2013,81.1,Europe,8486962.0,1.47
Austria,2014,81.2,Europe,8516916.0,1.48
Austria,2015,81.3,Europe,8544586.0,1.5
Azerbaijan,1951,57.5,Europe,2965338.0,5.59
Azerbaijan,1952,57.93,Europe,3045429.0,5.51
Azerbaijan,1953,58.36,Europe,3133703.0,5.44
Azerbaijan,1954,58.79,Europe,3228233.0,5.41
Azerbaijan,1955,59.21,Europe,3327733.0,5.39
Azerbaijan,1956,59.63,Europe,3431597.0,5.4
Azerbaijan,1957,60.05,Europe,3539858.0,5.43
Azerbaijan,1958,60.48,Europe,3653083.0,5.48
Azerbaijan,1959,60.9,Europe,3772187.0,5.53
Azerbaijan,1960,61.33,Europe,3897889.0,5.57
Azerbaijan,1961,61.76,Europe,4030130.0,5.6
Azerbaijan,1962,62.2,Europe,4167558.0,5.59
Azerbaijan,1963,62.62,Europe,4307315.0,5.55
Azerbaijan,1964,63.06,Europe,4445653.0,5.47
Azerbaijan,1965,63.49,Europe,4579759.0,5.35
Azerbaijan,1966,63.91,Europe,4708485.0,5.21
Azerbaijan,1967,64.35,Europe,4832098.0,5.06
Azerbaijan,1968,64.75,Europe,4950977.0,4.9
Azerbaijan,1969,65.14,Europe,5066080.0,4.75
Azerbaijan,1970,65.48,Europe,5178160.0,4.61
Azerbaijan,1971,65.75,Europe,5287272.0,4.48
Azerbaijan,1972,65.93,Europe,5393176.0,4.35
Azerbaijan,1973,66.04,Europe,5496061.0,4.22
Azerbaijan,1974,66.05,Europe,5596160.0,4.08
Azerbaijan,1975,66.02,Europe,5693796.0,3.95
Azerbaijan,1976,65.92,Europe,5789050.0,3.81
Azerbaijan,1977,65.8,Europe,5882395.0,3.68
Azerbaijan,1978,65.68,Europe,5975045.0,3.54
Azerbaijan,1979,65.6,Europe,6068531.0,3.41
Azerbaijan,1980,65.55,Europe,6163990.0,3.29
Azerbaijan,1981,65.61,Europe,6261942.0,3.18
Azerbaijan,1982,65.73,Europe,6362289.0,3.09
Azerbaijan,1983,65.92,Europe,6464775.0,3.03
Azerbaijan,1984,66.15,Europe,6568857.0,2.98
Azerbaijan,1985,66.37,Europe,6674107.0,2.95
Azerbaijan,1986,66.48,Europe,6779970.0,2.95
Azerbaijan,1987,66.46,Europe,6886428.0,2.95
Azerbaijan,1988,66.28,Europe,6994139.0,2.96
Azerbaijan,1989,65.98,Europe,7104058.0,2.97
Azerbaijan,1990,65.6,Europe,7216503.0,2.97
Azerbaijan,1991,65.3,Europe,7332519.0,2.94
Azerbaijan,1992,63.7,Europe,7450920.0,2.88
Azerbaijan,1993,64.0,Europe,7567156.0,2.8
Azerbaijan,1994,63.5,Europe,7675128.0,2.69
Azerbaijan,1995,64.6,Europe,7770806.0,2.56
Azerbaijan,1996,65.0,Europe,7852287.0,2.43
Azerbaijan,1997,65.3,Europe,7921789.0,2.3
Azerbaijan,1998,65.6,Europe,7984531.0,2.19
Azerbaijan,1999,65.9,Europe,8047997.0,2.11
Azerbaijan,2000,66.5,Europe,8117742.0,2.05
Azerbaijan,2001,67.2,Europe,8195648.0,2.01
Azerbaijan,2002,67.6,Europe,8280599.0,2.0
Azerbaijan,2003,67.6,Europe,8371536.0,1.99
Azerbaijan,2004,67.8,Europe,8466304.0,1.99
Azerbaijan,2005,68.2,Europe,8563398.0,1.99
Azerbaijan,2006,68.7,Europe,8662137.0,1.99
Azerbaijan,2007,69.1,Europe,8763359.0,1.99
Azerbaijan,2008,69.2,Europe,8868713.0,1.99
Azerbaijan,2009,69.7,Europe,8980488.0,1.98
Azerbaijan,2010,70.1,Europe,9099893.0,1.97
Azerbaijan,2011,70.8,Europe,9227512.0,1.96
Azerbaijan,2012,71.5,Europe,9361477.0,1.94
Azerbaijan,2013,72.1,Europe,9497496.0,1.92
Azerbaijan,2014,72.5,Europe,9629779.0,1.91
Azerbaijan,2015,72.9,Europe,9753968.0,1.89
Bahamas,1951,58.91,North America,79984.0,3.99
Bahamas,1952,59.29,North America,81428.0,4.02
Bahamas,1953,59.67,North America,83371.0,4.06
Bahamas,1954,60.03,North America,85776.0,4.12
Bahamas,1955,60.39,North America,88619.0,4.18
Bahamas,1956,60.72,North America,91893.0,4.25
Bahamas,1957,61.06,North America,95604.0,4.32
Bahamas,1958,61.38,North America,99767.0,4.4
Bahamas,1959,61.69,North America,104406.0,4.46
Bahamas,1960,62.0,North America,109526.0,4.5
Bahamas,1961,62.29,North America,115108.0,4.5
Bahamas,1962,62.58,North America,121083.0,4.45
Bahamas,1963,62.85,North America,127331.0,4.36
Bahamas,1964,63.13,North America,133697.0,4.22
Bahamas,1965,63.4,North America,140049.0,4.06
Bahamas,1966,63.65,North America,146364.0,3.89
Bahamas,1967,63.91,North America,152607.0,3.75
Bahamas,1968,64.14,North America,158629.0,3.64
Bahamas,1969,64.39,North America,164250.0,3.57
Bahamas,1970,64.61,North America,169356.0,3.53
Bahamas,1971,64.85,North America,173867.0,3.5
Bahamas,1972,65.08,North America,177844.0,3.47
Bahamas,1973,65.3,North America,181489.0,3.41
Bahamas,1974,65.53,North America,185097.0,3.33
Bahamas,1975,65.74,North America,188882.0,3.23
Bahamas,1976,65.96,North America,192905.0,3.14
Bahamas,1977,66.16,North America,197118.0,3.06
Bahamas,1978,66.37,North America,201511.0,3.01
Bahamas,1979,66.57,North America,206038.0,2.99
Bahamas,1980,66.75,North America,210660.0,2.99
Bahamas,1981,66.95,North America,215404.0,2.99
Bahamas,1982,67.12,North America,220275.0,2.99
Bahamas,1983,67.31,North America,225185.0,2.97
Bahamas,1984,67.5,North America,230016.0,2.92
Bahamas,1985,67.67,North America,234684.0,2.86
Bahamas,1986,67.86,North America,239132.0,2.79
Bahamas,1987,68.02,North America,243391.0,2.73
Bahamas,1988,68.2,North America,247576.0,2.68
Bahamas,1989,68.35,North America,251855.0,2.65
Bahamas,1990,68.5,North America,256338.0,2.64
Bahamas,1991,68.9,North America,261117.0,2.63
Bahamas,1992,69.2,North America,266133.0,2.62
Bahamas,1993,69.7,North America,271165.0,2.6
Bahamas,1994,69.5,North America,275903.0,2.57
Bahamas,1995,69.7,North America,280151.0,2.51
Bahamas,1996,70.0,North America,283792.0,2.44
Bahamas,1997,70.2,North America,286968.0,2.36
Bahamas,1998,70.1,North America,290054.0,2.26
Bahamas,1999,70.1,North America,293572.0,2.17
Bahamas,2000,70.2,North America,297891.0,2.07
Bahamas,2001,70.3,North America,303138.0,1.99
Bahamas,2002,70.4,North America,309170.0,1.92
Bahamas,2003,71.1,North America,315757.0,1.88
Bahamas,2004,71.7,North America,322539.0,1.86
Bahamas,2005,71.7,North America,329243.0,1.85
Bahamas,2006,72.0,North America,335801.0,1.86
Bahamas,2007,71.8,North America,342259.0,1.88
Bahamas,2008,72.2,North America,348587.0,1.89
Bahamas,2009,72.7,North America,354780.0,1.9
Bahamas,2010,72.7,North America,360830.0,1.9
Bahamas,2011,72.6,North America,366711.0,1.9
Bahamas,2012,72.7,North America,372388.0,1.89
Bahamas,2013,72.9,North America,377841.0,1.89
Bahamas,2014,73.5,North America,383054.0,1.88
Bahamas,2015,73.7,North America,388019.0,1.88
Bahrain,1951,41.45,Asia,116919.0,7.01
Bahrain,1952,42.32,Asia,119689.0,6.97
Bahrain,1953,43.26,Asia,123593.0,6.95
Bahrain,1954,44.27,Asia,128333.0,6.94
Bahrain,1955,45.35,Asia,133653.0,6.94
Bahrain,1956,46.49,Asia,139332.0,6.95
Bahrain,1957,47.7,Asia,145185.0,6.97
Bahrain,1958,48.97,Asia,151067.0,7.01
Bahrain,1959,50.29,Asia,156865.0,7.05
Bahrain,1960,51.64,Asia,162501.0,7.09
Bahrain,1961,52.99,Asia,167924.0,7.13
Bahrain,1962,54.33,Asia,173107.0,7.17
Bahrain,1963,55.64,Asia,178048.0,7.19
Bahrain,1964,56.9,Asia,182774.0,7.19
Bahrain,1965,58.1,Asia,187348.0,7.17
Bahrain,1966,59.23,Asia,191782.0,7.1
Bahrain,1967,60.29,Asia,196203.0,7.0
Bahrain,1968,61.29,Asia,200953.0,6.86
Bahrain,1969,62.22,Asia,206469.0,6.69
Bahrain,1970,63.1,Asia,213102.0,6.5
Bahrain,1971,63.92,Asia,220808.0,6.29
Bahrain,1972,64.67,Asia,229588.0,6.09
Bahrain,1973,65.38,Asia,239860.0,5.9
Bahrain,1974,66.03,Asia,252139.0,5.72
Bahrain,1975,66.63,Asia,266686.0,5.56
Bahrain,1976,67.2,Asia,283843.0,5.41
Bahrain,1977,67.72,Asia,303236.0,5.28
Bahrain,1978,68.21,Asia,323511.0,5.16
Bahrain,1979,68.67,Asia,342829.0,5.04
Bahrain,1980,69.09,Asia,359902.0,4.92
Bahrain,1981,69.47,Asia,374125.0,4.8
Bahrain,1982,69.83,Asia,385950.0,4.69
Bahrain,1983,70.16,Asia,396447.0,4.58
Bahrain,1984,70.46,Asia,407223.0,4.47
Bahrain,1985,70.73,Asia,419425.0,4.36
Bahrain,1986,70.98,Asia,433487.0,4.25
Bahrain,1987,71.2,Asia,448994.0,4.13
Bahrain,1988,71.41,Asia,465235.0,4.0
Bahrain,1989,71.61,Asia,481126.0,3.87
Bahrain,1990,71.8,Asia,495944.0,3.74
Bahrain,1991,72.0,Asia,509654.0,3.6
Bahrain,1992,72.1,Asia,522748.0,3.47
Bahrain,1993,72.5,Asia,535692.0,3.34
Bahrain,1994,72.9,Asia,549151.0,3.21
Bahrain,1995,73.0,Asia,563730.0,3.1
Bahrain,1996,73.4,Asia,579855.0,3.01
Bahrain,1997,73.8,Asia,597834.0,2.93
Bahrain,1998,74.0,Asia,618054.0,2.86
Bahrain,1999,74.2,Asia,640904.0,2.81
Bahrain,2000,73.7,Asia,666855.0,2.77
Bahrain,2001,74.3,Asia,694893.0,2.72
Bahrain,2002,74.8,Asia,725365.0,2.67
Bahrain,2003,75.3,Asia,761595.0,2.6
Bahrain,2004,75.7,Asia,807989.0,2.53
Bahrain,2005,76.1,Asia,867014.0,2.45
Bahrain,2006,76.3,Asia,940808.0,2.37
Bahrain,2007,77.0,Asia,1026568.0,2.29
Bahrain,2008,77.6,Asia,1115777.0,2.23
Bahrain,2009,78.2,Asia,1196774.0,2.18
Bahrain,2010,78.7,Asia,1261319.0,2.14
Bahrain,2011,78.8,Asia,1306014.0,2.12
Bahrain,2012,79.0,Asia,1333577.0,2.09
Bahrain,2013,79.1,Asia,1349427.0,2.08
Bahrain,2014,79.1,Asia,1361930.0,2.05
Bahrain,2015,79.1,Asia,1377237.0,2.03
Bangladesh,1951,42.58,Asia,38706927.0,6.27
Bangladesh,1952,42.87,Asia,39493326.0,6.33
Bangladesh,1953,43.19,Asia,40302266.0,6.39
Bangladesh,1954,43.54,Asia,41170306.0,6.45
Bangladesh,1955,43.91,Asia,42122171.0,6.5
Bangladesh,1956,44.3,Asia,43170261.0,6.56
Bangladesh,1957,44.73,Asia,44315145.0,6.6
Bangladesh,1958,45.19,Asia,45547037.0,6.65
Bangladesh,1959,45.68,Asia,46848270.0,6.69
Bangladesh,1960,46.2,Asia,48200702.0,6.73
Bangladesh,1961,46.73,Asia,49593610.0,6.76
Bangladesh,1962,47.28,Asia,51030604.0,6.79
Bangladesh,1963,47.81,Asia,52532595.0,6.83
Bangladesh,1964,48.29,Asia,54129390.0,6.85
Bangladesh,1965,48.6,Asia,55835020.0,6.88
Bangladesh,1966,48.63,Asia,57675529.0,6.9
Bangladesh,1967,48.37,Asia,59625294.0,6.92
Bangladesh,1968,47.83,Asia,61585520.0,6.94
Bangladesh,1969,47.09,Asia,63422570.0,6.95
Bangladesh,1970,46.31,Asia,65048701.0,6.95
Bangladesh,1971,45.74,Asia,66417450.0,6.94
Bangladesh,1972,45.52,Asia,67578486.0,6.93
Bangladesh,1973,45.77,Asia,68658472.0,6.9
Bangladesh,1974,46.49,Asia,69837960.0,6.87
Bangladesh,1975,47.58,Asia,71247153.0,6.82
Bangladesh,1976,48.92,Asia,72930206.0,6.76
Bangladesh,1977,50.27,Asia,74848466.0,6.68
Bangladesh,1978,51.47,Asia,76948378.0,6.59
Bangladesh,1979,52.44,Asia,79141947.0,6.48
Bangladesh,1980,53.18,Asia,81364176.0,6.36
Bangladesh,1981,53.72,Asia,83599582.0,6.22
Bangladesh,1982,54.15,Asia,85868228.0,6.06
Bangladesh,1983,54.57,Asia,88181211.0,5.89
Bangladesh,1984,55.0,Asia,90559540.0,5.71
Bangladesh,1985,55.47,Asia,93015182.0,5.52
Bangladesh,1986,55.96,Asia,95550798.0,5.33
Bangladesh,1987,56.46,Asia,98149262.0,5.13
Bangladesh,1988,56.94,Asia,100779551.0,4.93
Bangladesh,1989,57.42,Asia,103400571.0,4.74
Bangladesh,1990,57.9,Asia,105983136.0,4.55
Bangladesh,1991,56.4,Asia,108509679.0,4.37
Bangladesh,1992,59.7,Asia,110987459.0,4.2
Bangladesh,1993,60.5,Asia,113442354.0,4.03
Bangladesh,1994,61.2,Asia,115913710.0,3.88
Bangladesh,1995,61.6,Asia,118427768.0,3.73
Bangladesh,1996,62.4,Asia,120987124.0,3.6
Bangladesh,1997,63.2,Asia,123574107.0,3.47
Bangladesh,1998,63.9,Asia,126169583.0,3.35
Bangladesh,1999,64.6,Asia,128746273.0,3.23
Bangladesh,2000,64.9,Asia,131280739.0,3.12
Bangladesh,2001,65.4,Asia,133776064.0,3.01
Bangladesh,2002,65.8,Asia,136228456.0,2.91
Bangladesh,2003,66.3,Asia,138600174.0,2.8
Bangladesh,2004,66.8,Asia,140843786.0,2.7
Bangladesh,2005,67.1,Asia,142929979.0,2.61
Bangladesh,2006,67.5,Asia,144839238.0,2.52
Bangladesh,2007,67.7,Asia,146592687.0,2.44
Bangladesh,2008,68.3,Asia,148252473.0,2.38
Bangladesh,2009,68.6,Asia,149905836.0,2.32
Bangladesh,2010,68.8,Asia,151616777.0,2.28
Bangladesh,2011,69.3,Asia,153405612.0,2.24
Bangladesh,2012,69.4,Asia,155257387.0,2.21
Bangladesh,2013,69.8,Asia,157157394.0,2.18
Bangladesh,2014,70.1,Asia,159077513.0,2.15
Bangladesh,2015,70.4,Asia,160995642.0,2.12
Barbados,1951,56.82,North America,215704.0,4.49
Barbados,1952,57.41,North America,219636.0,4.43
Barbados,1953,57.99,North America,222808.0,4.39
Barbados,1954,58.56,North America,225263.0,4.36
Barbados,1955,59.13,North America,227076.0,4.34
Barbados,1956,59.67,North America,228349.0,4.33
Barbados,1957,60.22,North America,229214.0,4.33
Barbados,1958,60.76,North America,229826.0,4.33
Barbados,1959,61.28,North America,230350.0,4.34
Barbados,1960,61.8,North America,230934.0,4.33
Barbados,1961,62.31,North America,231674.0,4.31
Barbados,1962,62.79,North America,232584.0,4.27
Barbados,1963,63.27,North America,233587.0,4.2
Barbados,1964,63.74,North America,234547.0,4.09
Barbados,1965,64.2,North America,235373.0,3.96
Barbados,1966,64.64,North America,236043.0,3.81
Barbados,1967,65.08,North America,236620.0,3.64
Barbados,1968,65.5,North America,237199.0,3.46
Barbados,1969,65.91,North America,237911.0,3.28
Barbados,1970,66.31,North America,238847.0,3.11
Barbados,1971,66.71,North America,240038.0,2.95
Barbados,1972,67.09,North America,241441.0,2.79
Barbados,1973,67.47,North America,242980.0,2.65
Barbados,1974,67.83,North America,244539.0,2.51
Barbados,1975,68.17,North America,246033.0,2.39
Barbados,1976,68.53,North America,247444.0,2.29
Barbados,1977,68.87,North America,248785.0,2.2
Barbados,1978,69.22,North America,250035.0,2.12
Barbados,1979,69.57,North America,251176.0,2.06
Barbados,1980,69.91,North America,252197.0,2.0
Barbados,1981,70.25,North America,253080.0,1.96
Barbados,1982,70.58,North America,253836.0,1.92
Barbados,1983,70.91,North America,254515.0,1.89
Barbados,1984,71.23,North America,255195.0,1.86
Barbados,1985,71.54,North America,255929.0,1.83
Barbados,1986,71.85,North America,256738.0,1.81
Barbados,1987,72.14,North America,257609.0,1.78
Barbados,1988,72.43,North America,258524.0,1.77
Barbados,1989,72.72,North America,259454.0,1.75
Barbados,1990,73.0,North America,260374.0,1.74
Barbados,1991,73.2,North America,261281.0,1.73
Barbados,1992,73.2,North America,262184.0,1.73
Barbados,1993,73.1,North America,263091.0,1.73
Barbados,1994,73.0,North America,264015.0,1.72
Barbados,1995,73.3,North America,264962.0,1.73
Barbados,1996,73.7,North America,265940.0,1.73
Barbados,1997,73.9,North America,266944.0,1.74
Barbados,1998,74.1,North America,267949.0,1.75
Barbados,1999,74.2,North America,268920.0,1.76
Barbados,2000,74.0,North America,269838.0,1.77
Barbados,2001,74.4,North America,270686.0,1.78
Barbados,2002,74.6,North America,271479.0,1.79
Barbados,2003,74.8,North America,272261.0,1.8
Barbados,2004,74.9,North America,273091.0,1.81
Barbados,2005,75.0,North America,274013.0,1.82
Barbados,2006,75.0,North America,275040.0,1.82
Barbados,2007,75.1,North America,276154.0,1.83
Barbados,2008,75.3,North America,277315.0,1.83
Barbados,2009,75.3,North America,278466.0,1.84
Barbados,2010,75.2,North America,279566.0,1.84
Barbados,2011,75.2,North America,280602.0,1.84
Barbados,2012,75.4,North America,281580.0,1.85
Barbados,2013,75.5,North America,282503.0,1.85
Barbados,2014,75.6,North America,283380.0,1.85
Barbados,2015,75.7,North America,284215.0,1.86
Belarus,1951,65.11,Europe,7717708.0,2.55
Belarus,1952,65.54,Europe,7711027.0,2.6
Belarus,1953,65.96,Europe,7724108.0,2.63
Belarus,1954,66.37,Europe,7755576.0,2.67
Belarus,1955,66.77,Europe,7803537.0,2.69
Belarus,1956,67.16,Europe,7865540.0,2.72
Belarus,1957,67.52,Europe,7938612.0,2.73
Belarus,1958,67.88,Europe,8019377.0,2.75
Belarus,1959,68.82,Europe,8104252.0,2.75
Belarus,1960,71.59,Europe,8190027.0,2.74
Belarus,1961,72.3,Europe,8274486.0,2.73
Belarus,1962,71.01,Europe,8356956.0,2.7
Belarus,1963,71.66,Europe,8438535.0,2.65
Belarus,1964,73.17,Europe,8521433.0,2.6
Belarus,1965,72.7,Europe,8607031.0,2.54
Belarus,1966,73.05,Europe,8695433.0,2.48
Belarus,1967,72.78,Europe,8785138.0,2.43
Belarus,1968,72.88,Europe,8874070.0,2.38
Belarus,1969,72.47,Europe,8959483.0,2.34
Belarus,1970,71.94,Europe,9039436.0,2.3
Belarus,1971,72.56,Europe,9113278.0,2.28
Belarus,1972,72.26,Europe,9181643.0,2.25
Belarus,1973,72.29,Europe,9245514.0,2.22
Belarus,1974,72.57,Europe,9306472.0,2.19
Belarus,1975,71.63,Europe,9365830.0,2.16
Belarus,1976,71.46,Europe,9423421.0,2.13
Belarus,1977,71.39,Europe,9479262.0,2.11
Belarus,1978,71.23,Europe,9535069.0,2.09
Belarus,1979,70.82,Europe,9593007.0,2.08
Belarus,1980,70.57,Europe,9654455.0,2.08
Belarus,1981,70.84,Europe,9719634.0,2.08
Belarus,1982,70.95,Europe,9787558.0,2.09
Belarus,1983,70.73,Europe,9856780.0,2.1
Belarus,1984,70.09,Europe,9925227.0,2.1
Belarus,1985,70.28,Europe,9990966.0,2.09
Belarus,1986,71.66,Europe,10053975.0,2.08
Belarus,1987,71.55,Europe,10113451.0,2.05
Belarus,1988,71.28,Europe,10165746.0,2.01
Belarus,1989,71.05,Europe,10206300.0,1.95
Belarus,1990,70.5,Europe,10231983.0,1.89
Belarus,1991,70.1,Europe,10241137.0,1.81
Belarus,1992,69.6,Europe,10234863.0,1.72
Belarus,1993,68.9,Europe,10216281.0,1.64
Belarus,1994,68.6,Europe,10190064.0,1.55
Belarus,1995,68.2,Europe,10159731.0,1.47
Belarus,1996,68.1,Europe,10126941.0,1.4
Belarus,1997,68.0,Europe,10091181.0,1.34
Belarus,1998,67.9,Europe,10051298.0,1.29
Belarus,1999,67.7,Europe,10005259.0,1.25
Belarus,2000,68.1,Europe,9952055.0,1.23
Belarus,2001,68.0,Europe,9891535.0,1.22
Belarus,2002,67.9,Europe,9825802.0,1.23
Belarus,2003,68.2,Europe,9758817.0,1.25
Belarus,2004,68.5,Europe,9695791.0,1.28
Belarus,2005,68.7,Europe,9640616.0,1.32
Belarus,2006,69.1,Europe,9594233.0,1.35
Belarus,2007,69.7,Europe,9556061.0,1.39
Belarus,2008,70.0,Europe,9526453.0,1.42
Belarus,2009,70.1,Europe,9505319.0,1.44
Belarus,2010,70.2,Europe,9492122.0,1.46
Belarus,2011,70.3,Europe,9487674.0,1.47
Belarus,2012,70.4,Europe,9490962.0,1.48
Belarus,2013,70.6,Europe,9497294.0,1.49
Belarus,2014,70.7,Europe,9500422.0,1.5
Belarus,2015,71.0,Europe,9495826.0,1.51
Belgium,1951,66.77,Europe,8673691.0,2.31
Belgium,1952,67.97,Europe,8721192.0,2.33
Belgium,1953,68.33,Europe,8770196.0,2.35
Belgium,1954,68.59,Europe,8820161.0,2.38
Belgium,1955,68.54,Europe,8870792.0,2.42
Belgium,1956,68.83,Europe,8922069.0,2.45
Belgium,1957,69.19,Europe,8974221.0,2.49
Belgium,1958,69.88,Europe,9027679.0,2.53
Belgium,1959,70.28,Europe,9082991.0,2.57
Belgium,1960,69.59,Europe,9140563.0,2.6
Belgium,1961,70.46,Europe,9200393.0,2.63
Belgium,1962,70.19,Europe,9261828.0,2.63
Belgium,1963,70.0,Europe,9323467.0,2.63
Belgium,1964,70.66,Europe,9383443.0,2.6
Belgium,1965,70.51,Europe,9440279.0,2.56
Belgium,1966,70.58,Europe,9493656.0,2.5
Belgium,1967,70.86,Europe,9543533.0,2.43
Belgium,1968,70.55,Europe,9589107.0,2.36
Belgium,1969,70.63,Europe,9629528.0,2.28
Belgium,1970,70.89,Europe,9664320.0,2.21
Belgium,1971,71.01,Europe,9692900.0,2.13
Belgium,1972,71.35,Europe,9715673.0,2.05
Belgium,1973,71.56,Europe,9734412.0,1.98
Belgium,1974,71.91,Europe,9751592.0,1.91
Belgium,1975,71.9,Europe,9769006.0,1.84
Belgium,1976,72.05,Europe,9787576.0,1.78
Belgium,1977,72.7,Europe,9806885.0,1.73
Belgium,1978,72.64,Europe,9825779.0,1.69
Belgium,1979,73.13,Europe,9842453.0,1.66
Belgium,1980,73.18,Europe,9855747.0,1.63
Belgium,1981,73.59,Europe,9865512.0,1.61
Belgium,1982,73.81,Europe,9872709.0,1.59
Belgium,1983,73.81,Europe,9878636.0,1.58
Belgium,1984,74.31,Europe,9885088.0,1.57
Belgium,1985,74.41,Europe,9893499.0,1.56
